FID,BRG NO,STRUCTURE_,BRIDGE_NAM,DESCRIPTIO,DESCRIPT_1,DESCRIPT_2,FACI_TYPE_,OPER_STAT_,FEATUREREL,CURRENT_YN,BRDG_TYPE_,COMMENT_,Long,Lat
4874,91,80,<Null>,OV MR172-BONDI BY-P,PEDESTRIAN BRIDGE,"AT NELSON ST,BON.J.",5,O,5/11/2015 0:00:00,Y,PBEAM, ,151.242899999999992,-33.889609999599998
4875,11245,10251,<Null>,STOCK UNDERPASS,CULVERT,<Null>,4,O,5/11/2015 0:00:00,Y,CCULV, ,148.297730000000001,-35.391769999899999
4876,1527,5520,BECKERS BRIDGE,WEBBERS CREEK,XTRUS BRIDGE,20.14 K N SINGLETON,5,O,5/11/2015 0:00:00,Y,XTRUS, ,151.352168000000006,-32.519326000299998
4877,9023,8181,<Null>,PEDESTRIAN U/PASS,CULVERT,WAGGA 3.6 N OF SH14,4,O,5/11/2015 0:00:00,Y,CCULP, ,147.350650000000002,-35.084300000200003
4878,10355,9566,<Null>,SH5,PED BR AT BLAND ST,HABERFIELD,5,O,5/11/2015 0:00:00,Y,SBOXG, ,151.132130001000007,-33.880590000100000
4879,11497,10633,<Null>,FAUNA UPASS,BRIDGE CULVERT,87.54KM NTH OF NCLE,4,O,5/11/2015 0:00:00,Y,CCULP, ,152.200932999999992,-32.492043999600000
4880,990,6091,<Null>,RAILWAY,BRIDGE,15.1KM W LITHGOW,5,O,5/11/2015 0:00:00,Y,PPLNK, ,150.040069999999986,-33.446670000200001
4881,7714,5980,<Null>, LORD'S CREEK,PGIRD BRIDGE S/B,122.5KM N OF SYDNEY,5,O,5/11/2015 0:00:00,Y,PGIRD, ,151.501544999999993,-33.007370000300000
4882,9915,9417,<Null>,RMP TO R'MOND RD,BR ON M7SB OV SB,OAKHURT,5,O,5/11/2015 0:00:00,Y,<Null>, ,150.850760000000008,-33.731660000300003
4883,2953,1151,25.71KM NTH BINGARA,OV UNNAMED CK,CULVERT ON SR63,NR WARIALDA RAIL,4,O,5/11/2015 0:00:00,Y,CCULV, ,150.542619999999999,-29.657970000100001
4884,7300,5903,MANGROVE MOUNTAIN R,F3 ON MANGROVE RD,CBOXG  BRIDGE,75.3KM N OF SYDNEY,5,O,5/11/2015 0:00:00,Y,CBOXG, ,151.331771000000003,-33.365766999999998
4885,8656,7912,WILLOW ROAD,SH23 - WILLOW RD,PSUTG BRIDGE,2.42K N CHARLESTOWN,5,O,5/11/2015 0:00:00,Y,PSUTG, ,151.681737999999996,-32.982524999600003
4886,4141,6368,<Null>,UNNAMED CREEK,4 CELL BOX CULVERT,24.75KM NW WELLNGTN,4,O,5/11/2015 0:00:00,Y,CCULV, ,148.811739999999986,-32.379349999600002
4887,8427,4350,MC.MAHON'S REEF RD,OVER ROAD,BRIDGE N/B,59.68KM S OF YASS,5,O,5/11/2015 0:00:00,Y,PPLNK, ,148.353620000000006,-34.816380000400002
4888,1700,5658,<Null>,INDRAIL & SELWYN ST,SBEAM BRIDGE,2.94K N OF WICKHAM,5,O,5/11/2015 0:00:00,Y,SBEAM, ,151.753389999999996,-32.903549999600003
4889,4510,6721,<Null>,UNNAMED CREEK,3 CELL CULVERT,9.67KM N COWRA,4,O,5/11/2015 0:00:00,Y,CCULV, ,148.693340000000006,-33.754670000399997
4890,9385,8559,<Null>,UNNAMED CREEK,3 CELL CULVERT,66.6KM W NYNGAN,4,O,5/11/2015 0:00:00,Y,CCULV, ,146.506239999999991,-31.558209999599999
4891,10647,9768,BRAGG - HOLT BRIDGE,PILES CREEK,ARCH CULVERT,SOMERSBY,5,O,5/11/2015 0:00:00,Y,CARCH, ,151.286010000000005,-33.419269999500003
4892,8592,7712,<Null>,DEADMAN'S CREEK,CULVERT,16.1 KM W OF ALBURY,4,O,5/11/2015 0:00:00,Y,CCULP, ,146.761439999999993,-36.018679999800000
4893,5657,3706,<Null>,UNNAMED CREEK,CULVERT,8 KM S CULCAIRN,4,O,5/11/2015 0:00:00,Y,CCULV, ,147.020100000000014,-35.738879999700004
4894,8485,2006,GEORGE FEILDERS BRG,PEEL RIVER,BRIDGE ON SH9,TAMWORTH (BYPASS),5,O,5/11/2015 0:00:00,Y,PBFGI, ,150.935139999999990,-31.098969999800001
4895,7303,5904,<Null>,MAIN NORTHERN RLY,PGIRD BRIDGE,4.93K N WARNERVALE,5,O,5/11/2015 0:00:00,Y,PGIRD, ,151.487563999999992,-33.208626000199999
4896,1896,5774,<Null>,HYNDMAN'S CREEK,BRIDGE 0N SH11,14.71KM W  WAUCHOPE,5,O,5/11/2015 0:00:00,Y,SGIRD, ,152.610189999999989,-31.472479999699999
4897,9731,8771,<Null>,STOCK UNDERPASS,CULVERT,13.2 KM E OF ALBURY,4,O,5/11/2015 0:00:00,Y,CCULP, ,147.037630000000007,-36.096079999700002
4898,1060,6154,<Null>,OAKEY CREEK,BRIDGE,119.9K N OF LITHGOW,5,O,5/11/2015 0:00:00,Y,PUNIT, ,149.617459999999994,-32.622920000400001
4899,10005,9070,UBD MAP 107B2, WINDSOR RD,CULVERT NR GROVES S,MULGRAVE,4,O,5/11/2015 0:00:00,Y,CCULP, ,150.839209998999991,-33.626409999700002
4900,6358,4920,<Null>,OLD WARRI CREEK,CULVERT OVER,<Null>,4,O,5/11/2015 0:00:00,Y,CCULV, ,149.720179999999999,-35.313739999699997
4901,10423,9635,<Null>,TRIB TWO MILE CK,5/3.3X1.8 CULVERT,24.8KM NORTH TAREE,5,O,5/11/2015 0:00:00,Y,CSLAB, ,152.642280000000000,-31.800280000299999
4902,770,4473,<Null>,OVER HUME HIGHWAY,BRIDGE ON SIERRA ST,AT YERRINBOOL,5,O,5/11/2015 0:00:00,Y,PGIRD, ,150.540060000000011,-34.366112999899997
4903,4216,6442,<Null>,KELLY'S CREEK,4 CELL CULVERT,40.34K N PARKES,4,O,5/11/2015 0:00:00,Y,CCULV, ,148.218430000000012,-32.795150000200003
4904,3701,1581,11.83K STH GUNNEDAH,UNNAMED CREEK,CULVERT ON SH29,NEAR GUNNEDAH,4,O,5/11/2015 0:00:00,Y,CCULV, ,150.277459999999991,-31.073570000400000
4905,3184,3333,<Null>,MURRAY RIVER,BRIDGE,ECHUCA-MOAMA,5,O,5/11/2015 0:00:00,Y,SGIRD, ,144.753743001000004,-36.121230000399997
4906,10311,9522,<Null>,OVER PACIFIC HWY.,BRG.  ARCHVILLE  RD,96.9KM NTH KEMPSEY,5,O,5/11/2015 0:00:00,Y,PSUTG, ,153.034629999999993,-30.391058000400001
4907,8577,7703,OURIMBAH CREEK,OURIMBAH CREEK,PGIRD BRIDGE S/B,81.8KM N OF SYDNEY,5,O,5/11/2015 0:00:00,Y,PGIRD, ,151.385019999999997,-33.330599999699999
4908,9737,9045,<Null>,BANGOR BY PASS,RD BR ON CARTER RD,MENAI,5,O,5/11/2015 0:00:00,Y,PPLNK, ,151.013654000000002,-34.024391000300000
4909,996,6096,<Null>,DIAMOND SWAMP,4 CELL CULVERT,30.2KM N LITHGOW,4,O,5/11/2015 0:00:00,Y,CCULV, ,149.880680000000012,-33.432390000200002
4910,8493,7502,<Null>,UNNAMED CREEK,PPLNK BRIDGE,1.0K N OF W/GOSFORD,5,O,5/11/2015 0:00:00,Y,PPLNK, ,151.320519999999988,-33.418769999600002
4911,9108,8262,SHEENS CREEK,SLEEPY HOLLOW ROAD,BRIDGE ON SH10,59.6KM NTH. BALLINA,5,O,5/11/2015 0:00:00,Y,PSUTG, ,153.523089999999996,-28.418600000100000
4912,8201,4271,<Null>,MANTONS CREEK,BRIDGE ON SH2 S/B,72.59 KM S GOULBURN,5,O,5/11/2015 0:00:00,Y,PGIRD, ,148.994780999999989,-34.833610999800001
4913,9716,9192,HAROLD EGGINS BDGE,GHINNI GHINNI CREEK,S/B BRIDGE,12.2KM NORTH TAREE,5,O,5/11/2015 0:00:00,Y,PTROG, ,152.557530000000014,-31.878969999599999
4914,6858,7306,<Null>,BOYD CREEK,2 CELL CULVERT,AT KELSO,4,O,5/11/2015 0:00:00,Y,CCULV, ,149.614869999999996,-33.420390000200001
4915,8155,5222,<Null>,FRANKFIELD CREEK,S/B BRIDGE OVER,37.6K S OF GOULBURN,5,O,5/11/2015 0:00:00,Y,PGIRD, ,149.342029999999994,-34.819040000100003
4916,791,4489,<Null>,UNNAMED CREEK,CULVERT OVER,<Null>,4,O,5/11/2015 0:00:00,Y,CCULV, ,150.712950000000006,-34.581000000300001
4917,2729,961,15.3KM NTH TENTFLD,ON RAILWAY LINE,TUNNEL UNDER SH09,NORTH TENTERFIELD,5,O,5/11/2015 0:00:00,Y,SARCH, ,151.930849999999992,-28.967589999899999
4918,249,5273,PACIFIC HIGHWAY,HIGHWAY 10,PUNIT  BRIDGE S/B,52.77 K N OF SYDNEY,5,O,5/11/2015 0:00:00,Y,PUNIT, ,151.189369999999997,-33.476630000400000
4919,11439,10462,<Null>,CRK AT IBERIA ST,4CELL CULV ON MR190,PADSTOW,4,O,5/11/2015 0:00:00,Y,CCULP, ,151.035830000000004,-33.946520000000000
4920,10643,9764,<Null>,UNNAMED CREEK,CULVERT,17.2KM N TEMORA,5,O,5/11/2015 0:00:00,Y,CCULP, ,147.463279999999997,-34.303950000199997
4921,5458,3517,UNION BRIDGE,MURRAY RIVER,WIDENED UNION BRI.,AT ALBURY,5,O,5/11/2015 0:00:00,Y,PGIRD, ,146.905930000000012,-36.091550000399998
4922,3667,1550,SHEEPSTATION CREEK,OV SHEEPSTATION CK,BRIDGE ON SR63,17.10KM NTH BARRABA,5,O,5/11/2015 0:00:00,Y,PPLNK, ,150.579689999999999,-30.236339999799998
4923,8992,8172,<Null>,UNNAMED CREEK,3 CELL CULVERT,16.2KM N LITHGOW,4,O,5/11/2015 0:00:00,Y,CCULV, ,150.058699999999988,-33.363599999599998
4924,6405,3988,<Null>,STONEY CREEK,2 CELL CULVERT,26.6 W OF HUME HWY,4,O,5/11/2015 0:00:00,Y,CCULV, ,148.738049999999987,-34.584259999700002
4925,3571,1461,<Null>,MIDDLE GALATHERA CK,10 CELL CULVERT,28.13KM N NARRABRI,4,O,5/11/2015 0:00:00,Y,CCULV, ,149.795060000000007,-30.089890000099999
4926,9032,8335,<Null>,13 MILE WARRAMBOOL,BRIDGE,19.9 KM NE WALGETT,5,O,5/11/2015 0:00:00,Y,PBEAM, ,148.205579999999998,-29.887160000200002
4927,9880,9385,<Null>,ON RMP OVER M4,M7NB OFF RMP TOM4EB,EASTERN CR,5,O,5/11/2015 0:00:00,Y,PPSBG, ,150.855130000000003,-33.798260000399999
4928,6193,4825,<Null>,MYACK CREEK,CULVERT OVER,AT BERRIDALE,4,O,5/11/2015 0:00:00,Y,CCULV, ,148.833020000000005,-36.359060000100001
4929,5154,7257,<Null>,SEVENTEENMILE CREEK,6 CELL CULVERT,28.66KM SE BKN HILL,4,O,5/11/2015 0:00:00,Y,CCULV, ,141.700850000000003,-32.085399999899998
4930,7448,5929,OURIMBAH CK RD,F3 - OURIMBAH RD CK,SGIRD BRIDGE S/B,79.1 KM N OF SYDNEY,5,O,5/11/2015 0:00:00,Y,SGIRD, ,151.365630998999990,-33.348316000200001
4931,3213,3358,<Null>,MIDDLE CREEK,CULVERT,57.1KM N BOOLIGAL,4,O,5/11/2015 0:00:00,Y,CCULV, ,144.702220000000011,-33.441050000300002
4932,9888,9395,<Null>,RMP OV EASTERN CRK,M7NB OFF TO M4EB ON,EASTERN CREEK,5,O,5/11/2015 0:00:00,Y,<Null>, ,150.861670000000004,-33.799410000000002
4933,7389,1933,<Null>,STOCK ROUTE,BRIDGE (CENTRE),3.89KM N NARRABRI,5,O,5/11/2015 0:00:00,Y,PPLNK, ,149.793595000000010,-30.299261999999999
4934,9066,8234,<Null>,WHITEMANS CREEK,BRIDGE ON RR150,NORTH OF GRAFTON,5,O,5/11/2015 0:00:00,Y,PSUTG, ,152.841319999999996,-29.580579999699999
4935,9510,8679,21.22KM NTH GRAFTON,UNDER SH10,STOCK UNDERPASS,AT COWPER,4,O,5/11/2015 0:00:00,Y,CCULP, ,153.077813999999989,-29.571518999900000
4936,10879,10002,<Null>,PROPERTY ACCESS+ FAUNA,CCULP TUNNEL,23.6KM NTH OF F3,4,O,5/11/2015 0:00:00,Y,CCULP, ,151.429499999999990,-32.749029999999998
4937,1339,5342,LIDDELL I'CHANGE,NEW ENGLAND HWY,PGIRD  BRIDGE,74.8KM W OF M/LAND,5,O,5/11/2015 0:00:00,Y,PGIRD, ,150.959463000000000,-32.381503999600000
4938,1319,5323,ANVIL CREEK,ANVIL CREEK,PPLNK  BRIDGE,21.3KM W OF M/LAND,5,O,5/11/2015 0:00:00,Y,PPLNK, ,151.356546000000009,-32.656001999600001
4939,10752,9875,BARINBELLONG BRIDGE,SURVEYORS CK,W/B PSUTG BRIDGE,STOCKRINGTON,5,O,5/11/2015 0:00:00,Y,PSUTG, ,151.556250000000006,-32.860769999900000
4940,431,364,<Null>,LITTLE WHEENEY CK,BR ON SR 184,KURRAJONG,5,O,5/11/2015 0:00:00,Y,CBEAM, ,150.664260000000013,-33.547029999700001
4941,8027,716,<Null>,M4,BR ON GREYSTANES RD,GREYSTANES,5,O,5/11/2015 0:00:00,Y,PVSLB, ,150.937069998999988,-33.810340000200000
4942,10084,9157,<Null>,CURRAMBENE CREEK,S/B BRIDGE OVER,<Null>,5,O,5/11/2015 0:00:00,Y,PSUTG, ,150.596913000000001,-34.968647999900000
4943,2250,2233,BLACK GULLY BRIDGE,BLACK GULLY,BRIDGE ON SH16,7.83KM EAST CASINO,5,O,5/11/2015 0:00:00,Y,SBEAM, ,153.117729999999995,-28.870280000299999
4944,10326,9537,<Null>,MANDURAMA CREEK,BRIDGE,MANDURAMA,5,O,5/11/2015 0:00:00,Y,PPLNK, ,149.076514000000003,-33.647714000000001
4945,221,198,<Null>,SR2093 OV SMALL ST,BR ON ALPHA ROAD -,AT WILLOUGHBY,5,O,5/11/2015 0:00:00,Y,PGIRD, ,151.204499999000006,-33.811560000000000
4946,6629,4093,TAEMAS BRIDGE,MURRUMBIDGEE R,BRIDGE,AT TAEMAS,5,O,5/11/2015 0:00:00,Y,STRUS, ,148.848180000000013,-35.003642999999997
4947,3565,1455,<Null>,UNNAMED CREEK,4 CELL CULVERT,12.83KM N NARRABRI,4,O,5/11/2015 0:00:00,Y,CCULV, ,149.810290000000009,-30.223469999799999
4948,8573,7692,BANGALOW CREEK,BANGALOW CREEK,PGIRD BRIDGE S/B,80.9KM N OF SYDNEY,5,O,5/11/2015 0:00:00,Y,PGIRD, ,151.377874999999989,-33.334450000399997
4949,4130,6359,<Null>,UNNAMED CREEK,5 CELL CULVERT,22.05KM S WELLINGTN,4,O,5/11/2015 0:00:00,Y,CCULV, ,148.934619999999995,-32.739580000399997
4950,170,155,<Null>,MILLPOND CK,BR ON STHRN X DR,EASTLAKES,5,O,5/11/2015 0:00:00,Y,PPLNK, ,151.209599999999995,-33.935749999999999
4951,9300,8493, ,UNNAMED CREEK,PIPE CULVERT SH10,NEAR SMITHS ROAD,4,O,5/11/2015 0:00:00,Y,CPIPE, ,153.176103073999997,-30.169674099200002
4952,5549,3602,<Null>,UNNAMED CREEK,CULVERT,11.5 N ARDLETHAN,4,O,5/11/2015 0:00:00,Y,CCULV, ,147.009539999999987,-34.335789999799999
4953,5508,3566,<Null>,BULLENBONG CREEK,BRIDGE,43.7 KM W WAGGA,5,O,5/11/2015 0:00:00,Y,CBEAM, ,146.929100000000005,-35.019599999599997
4954,8828,8005,<Null>,UNNAMED CREEK,CULVERT AT,<Null>,4,O,5/11/2015 0:00:00,Y,CCULV, ,149.940820000000002,-35.550420000000003
4955,363,305,<Null>,NORTHERN RAILWAY,BRIDGE ON SH13,AT PENNANT HILLS,5,O,5/11/2015 0:00:00,Y,SGIRD, ,151.071310000000011,-33.738999999900003
4956,3318,3445,BARMAH BRIDGE,MURRAY RIVER,BARMAH BRIDGE,NEAR BARMAH (VIC),5,O,5/11/2015 0:00:00,Y,PGIRD, ,144.955080000000009,-36.019130000099999
4957,6350,4913,<Null>,MONGARLOWE RIVER,BRIDGE OVER,<Null>,5,O,5/11/2015 0:00:00,Y,PUNIT, ,149.932690000000008,-35.504610000200003
4958,2462,2420,GLEBE BRIDGE,RICHMOND RIVER,BRIDGE ON RR148,0.60KM NTH CORAKI,5,O,5/11/2015 0:00:00,Y,STRUS, ,153.288409999999999,-28.978052000200002
4959,8059,6057,<Null>,F3/BURKES CK + L.RD,SGIRD BRIDGE N/B,132.8KM N OF SYDNEY,5,O,5/11/2015 0:00:00,Y,SGIRD, ,151.550394000000011,-32.927030000099997
4960,519,416,<Null>,OAKY CK,CULV ON ELIZABETH D,LUDDENHAM,4,O,5/11/2015 0:00:00,Y,CCULV, ,150.720529999999997,-33.869369999699998
4961,8674,7827,BLUE GUM CK S/B,BLUE GUM CREEK,PPLNK BRIDGE S/B,144.2KM N OF SYDNEY,5,O,5/11/2015 0:00:00,Y,PPLNK, ,151.625214999999997,-32.850939999900000
4962,8266,773,<Null>,OV S'WATER DR 400M,BR ON ST HILLIERS R,SOUTH OF SH5 AUBURN,5,O,5/11/2015 0:00:00,Y,CSLAB, ,151.039680000000004,-33.848059999599997
4963,301,256,<Null>,CHANNEL AT,BR OV WATER SUPPLY,LEPPINGTON,5,O,5/11/2015 0:00:00,Y,CBEAM, ,150.825549999999993,-33.958510000200000
4964,11146,10564,<Null>,UNDER MR626,PIPE CULVERT,AT GYWNEVILLE BRIDGE,4,O,5/11/2015 0:00:00,Y,CPIPE, ,150.883749999999992,-34.413080000299999
4965,9984,9026,GEES CREEK,GEES CREEK,PIPE CULVERT,53.7K W OF SNGLETON,4,O,5/11/2015 0:00:00,Y,CPIPE, ,150.894959999999998,-32.478230000300002
4966,11107,10542,<Null>,AT LUCAS CREEK,PIPE CULVERT,<Null>,4,O,5/11/2015 0:00:00,Y,CPIPE, ,148.625249999999994,-35.934809999899997
4967,8953,8105,<Null>,PRIVATE ACCESS,ACCESS CULVERT UNDER SH10,EWINGSDALE,4,O,5/11/2015 0:00:00,Y,CCULP, ,153.548020000000008,-28.641449999999999
4968,4111,6342,<Null>,SUGARLOAF CREEK,4 CELL CULVERT,30.0KM NW ORANGE,4,O,5/11/2015 0:00:00,Y,CCULV, ,148.902220000000000,-33.119250000000001
4969,9881,9386,<Null>,M4 & WALLGROVE RD,M7SB OFF TO M4WB ON,EASTERN CREEK,5,O,5/11/2015 0:00:00,Y,PPSBG, ,150.855140000000006,-33.796449999799997
4970,8737,7873,<Null>,SOUTHERN RAIL,BR S/B ON MR 177,CAMPBELLTOWN,5,O,5/11/2015 0:00:00,Y,PGIRD, ,150.824045001000002,-34.055925999899998
4971,523,420,<Null>,UNNAMED CK,CUL ON MAMRE RD,ST CLAIR,4,O,5/11/2015 0:00:00,Y,CCULV, ,150.769679999999994,-33.792369999700000
4972,8774,7966,<Null>,UNNAMED CREEK,212 CELL CULVERT,59KM N OF MOREE,4,O,5/11/2015 0:00:00,Y,CCULV, ,150.066390000000013,-29.005329999899999
4973,8159,5226,<Null>,MEADOW CREEK,S/B BRIDGE OVER,45.08 KM S GOULBURN,5,O,5/11/2015 0:00:00,Y,PGIRD, ,149.268585999999999,-34.792704000100002
4974,1612,5588,<Null>,UNNAMED CK,4/1.83/1.20 CCULP,5.62K N OF TORONTO,4,O,5/11/2015 0:00:00,Y,CCULP, ,151.608160999999996,-32.965008999699997
4975,11087,10522,<Null>,UNDER HW4,STOCK UNDERPASS,110M WEST OF BUTLERS CR.,4,O,5/11/2015 0:00:00,Y,CCULV, ,149.663781000000000,-36.665702999600001
4976,232,207,<Null>,OVER TUNNEL PORTALS,OFF-LOADING VIADUCT,ARGYLE ST,5,O,5/11/2015 0:00:00,Y,SBEAM, ,151.206662999999992,-33.858994000199999
4977,3148,3308,<Null>,TEMORA ROTO RAILWAY,LEVEL CROSSING,GOOLGOWI  SN87,6,O,5/11/2015 0:00:00,Y,<Null>, ,145.709129999999988,-33.982970000100003
4978,9550,8719,<Null>,UNNAMED CREEK,CULVERT ON SR83,NORTH OF WHIPORIE,4,O,5/11/2015 0:00:00,Y,CCULP, ,152.991299999999995,-29.275379999599998
4979,7983,4242,<Null>,UNNAMED CREEK,CULVERT ON MR78,4KM FROM SH2 JUNCT.,4,O,5/11/2015 0:00:00,Y,CCULV, ,146.999599999999987,-35.892319999800002
4980,10361,9572,<Null>,SWEETWATER CK N/B,BRIDGE,<Null>,5,O,5/11/2015 0:00:00,Y,PSUTG, ,147.165019999999998,-35.901029999700000
4981,7823,680,<Null>,OV SH13,PED BRIDGE,AT NORMANHURST,5,O,5/11/2015 0:00:00,Y,CBOXG, ,151.097331999999994,-33.724508000100002
4982,481,381,<Null>,CURRENCY CK,BR ON PUTTY RD,WILBERFORCE,5,O,5/11/2015 0:00:00,Y,PPLNK, ,150.833956999999998,-33.534803000300002
4983,1429,5431,BRUSHY CREEK,BRUSHY CREEK,2/3.04/2.43 CCULV,127 K N NEWCASTLE,4,O,5/11/2015 0:00:00,Y,CCULV, ,152.323530000000005,-32.206069999699999
4984,7997,708,<Null>,OV PARRAMATTA RD,BR ON CENTENARY DR,AT HOMEBUSH WEST,5,O,5/11/2015 0:00:00,Y,SBOXG, ,151.069352000000009,-33.858357999900001
4985,5070,7186,<Null>,UNNAMED CREEK,17 CELL CULVERT,41.81KM W WILCANNIA,4,O,5/11/2015 0:00:00,Y,CCULV, ,142.967289999999991,-31.592230000400001
4986,9133,8741,<Null>,ROBB'S DRAIN,BRIDGE ON SH10 N/B,77.45KM NTH BALLINA,5,O,5/11/2015 0:00:00,Y,PSUTG, ,153.526369999999986,-28.265109999700002
4987,10914,10037,FREDRICKTON I'CHNGE,NEW PACIFIC HIGHWAY,BRIDGE ON OLD HW10,FREDRICKTON,5,O,5/11/2015 0:00:00,Y,PSUTG, ,152.883383000000009,-31.028983999600001
4988,1061,6155,<Null>,HEADS CROSSING,3 CELL CULVERT,121.2K N OF LITHGOW,4,O,5/11/2015 0:00:00,Y,CCULV, ,149.607940000000013,-32.615250000300001
4989,8267,7669,<Null>,OV SH10 (BLUE ST),PEDESTRIAN BRIDGE,N SYDNEY,5,O,5/11/2015 0:00:00,Y,<Null>, ,151.207566000000014,-33.839651999899999
4990,10678,9799,<Null>,BARWON RIVER,3 SPAN BRIDGE,MUNGINDI,5,O,5/11/2015 0:00:00,Y,PSUTG, ,148.984829999999988,-28.976280000300001
4991,8162,2653,<Null>,OVER PINEBRUSH CK,BRIDGE ON SH10 S/B,6.35KM N COFFS HARB,5,O,5/11/2015 0:00:00,Y,PGIRD, ,153.132898000000012,-30.251576000099998
4992,560,451,<Null>,OVER EAST HILLS RLY,BR ON DAVIES RD,AT PADSTOW,5,O,5/11/2015 0:00:00,Y,CSLAB, ,151.038351000000006,-33.951736000399997
4993,10255,9463,<Null>,UNNAMED CREEK,CULVERT,WARNERS BAY,4,O,5/11/2015 0:00:00,Y,CCULV, ,151.655529999999999,-32.965829999800000
4994,6053,4704,<Null>,THREE MILE CREEK,CULVERT OVER,<Null>,4,O,5/11/2015 0:00:00,Y,CCULV, ,148.489479999999986,-35.833930000000002
4995,272,231,<Null>,SOUTH CREEK,BRIDGE ON M4 E/B,PENRITH,5,O,5/11/2015 0:00:00,Y,PGIRD, ,150.764879000000008,-33.783401999799999
4996,5670,3715,<Null>,YANCO-GRIFFITH RWY,LEVEL CROSSING,WIDGELLI  SN348,6,O,5/11/2015 0:00:00,Y,<Null>, ,146.134240000000005,-34.330659999799998
4997,70,61,<Null>,AT G'VILLE HOSPITAL,PED S'WAY U/N MR165,GLADESVILLE,4,O,5/11/2015 0:00:00,Y,CSLAB, ,151.133506000000011,-33.838417000000000
4998,9278,8464,1.67KM NTH BDWATER,EVERSONS CREEK,PIPE CULVERT SH10,NTH. BROADWATER,4,O,5/11/2015 0:00:00,Y,CPIPE, ,153.445680000000010,-28.998659999899999
4999,3541,1436,<Null>,BILLY CREEK,3 CELL CULVERT,37.72KM N OF C'BRAN,4,O,5/11/2015 0:00:00,Y,CCULV, ,149.418779999000009,-30.975120000000000
5000,6889,7311,PLATTS BRIDGE,LONG GULLY PLATTS,BRIDGE,17.02KM W CUDAL,5,O,5/11/2015 0:00:00,Y,PPLNK, ,148.597630000000009,-33.371929999599999
5001,9992,9036,<Null>,RAILWAY,BRIDGE,1.74KM W BLAYNEY,5,O,5/11/2015 0:00:00,Y,SARCH, ,149.239200000000011,-33.524020000100002
5002,8606,7727,MILLERS POINT,U/BRADFIELD HWY,PED UNDERPASS,ARGYLE ST,4,O,5/11/2015 0:00:00,Y,CCULV, ,151.206238000000013,-33.858906000200001
5003,5083,7199,<Null>,UNNAMED CREEK,5 CELL CULVERT,99.64KM W WILCANNIA,4,O,5/11/2015 0:00:00,Y,CCULV, ,142.425160000999995,-31.743180000300001
5004,6337,3980,<Null>,MCCLUNGS CREEK,CULVERT,25 KM N ACT BORDER,4,O,5/11/2015 0:00:00,Y,CCULV, ,149.019120001000005,-34.947630000200000
5005,10620,9741,<Null>,UNNAMED CREEK,10 CELL CULVERT,19.0KM S MOREE,4,O,5/11/2015 0:00:00,Y,CCULV, ,149.795989999999989,-29.625080000299999
5006,108,97,<Null>,MASCOT SN456,LEVEL CROSSING AT,<Null>,6,O,5/11/2015 0:00:00,Y,<Null>, ,151.192929999999990,-33.933440000200001
5007,2753,981,27.27KM W INVERELL,UNNAMED CREEK,CULVERT ON SH12,NR MOUNT RUSSELL,4,O,5/11/2015 0:00:00,Y,CCULV, ,150.866070000000008,-29.688129999899999
5008,8514,839,<Null>,OV WARRINGAH RD NR,PEDESTRIAN BRIDGE,F'VILLE AVE F'VILLE,5,O,5/11/2015 0:00:00,Y,CSLAB, ,151.208662000000004,-33.760566999700004
5009,4877,7050,<Null>,BREWARRINA SN791,LEVEL CROSING AT,<Null>,6,O,5/11/2015 0:00:00,Y,<Null>, ,146.866287999999997,-29.965626999800001
5010,364,5283,CALGA INTERCHANGE,F3 OFF LOAD RAMP,SGIRD  BRIDGE,59.9KM N OF SYDNEY,5,O,5/11/2015 0:00:00,Y,SGIRD, ,151.224938000000009,-33.427060000399997
5011,5469,3528,<Null>,TUMUT RIVER,BRIDGE,8.5 KM S OF TUMUT,5,O,5/11/2015 0:00:00,Y,PUNIT, ,148.266680000000008,-35.364949999600000
5012,3061,1243,<Null>,CAROLE CREEK,BRIDGE (AB1),10.87KM NW MOREE,5,O,5/11/2015 0:00:00,Y,PUNIT, ,149.813260000000014,-29.376540000100000
5013,5094,7210,<Null>,UNNAMED CREEK,3 CELL CULVERT,132.4KM W WILCANNIA,4,O,5/11/2015 0:00:00,Y,CCULV, ,142.089509999999990,-31.812050000100001
5014,4714,6905,<Null>,UNNAMED CREEK,10 CELL CULVERT,80.6KM N BOURKE,4,O,5/11/2015 0:00:00,Y,CCULV, ,145.806229999999999,-29.451960000200000
5015,8146,6063,<Null>,SAPLING CREEK,BRIDGE ON SH10 S/B,65.84KM NTH TAREE,5,O,5/11/2015 0:00:00,Y,PPLNK, ,152.785142000000008,-31.537230000200001
5016,9259,8443,<Null>,UNNAMED CREEK,PIPE CULVERT SR83,NEAR OLD TICK GATES,4,O,5/11/2015 0:00:00,Y,CPIPE, ,152.997710000000012,-29.309760000099999
5017,7340,1928,ATTUNGA CREEK,OV ATTUNGA CK,BRIDGE ON SR63,IN ATTUNGA,5,O,5/11/2015 0:00:00,Y,PPLNK, ,150.848070000000007,-30.931050000399999
5018,8113,5204,<Null>,SLOANE STREET,S/B BRIDGE OVER,AT GOULBURN,5,O,5/11/2015 0:00:00,Y,PPLNK, ,149.707030000000003,-34.776030000200002
